,  user_id,total play,Artist,genre,track
417,A521458F,230.87,Pixels & Sound,rock,Two Feet
418,637D6179,205.008,Аслан Тлебзу,caucasian,Shyrytym
419,BB8802D4,5.437034,Gábor Horváth Trio,jazz,Move On
420,6960B811,22.585,Frederik,miscellaneous,Touchscreen
421,CCEDC986,179.30449,Tennishero,electronic,Midnight Love
422,CBC859A5,223.921633,Serendipity,pop,Cuando Brille el Sol
423,5A23E7CA,238.628571,Jack Radics,pop,No Matter
424,60D9924B,228.879,Maska,hiphop,Rahh
425,F9505A8B,129.189188,Dirty Kid Discount,metal,Solomon's Circle
426,2B6E2690,0.0,Luna,pop,Сломана
427,7B96FD53,157.741,Funkmasterflex,hiphop,Ante Up
428,F12E5A41,13.511970578947365,Fiesta Brasil,pop,Lambada
429,F567521E,287.6,Bhakta & Chirag,world,unknown territory
430,6001F208,142.208143,Daniel Telis Project,rock,Juego Sensual
431,63F5DDA9,29.808956,Blu Cantrell,pop,Breathe
432,241C102,4.943494,Richard Band,soundtrack,Reanimator Prologue & Main Title
433,1B555C37,1.0,Alexz,house,Movin' & Groovin'
434,C121C279,16.468279147916668,Amir,french,5 minutes avec toi
435,DAE86282,3.2050080000000003,Slam-Air,electronic,Power
436,55BB2502,2.4986568533554263,Cyan Kicks,alternative,Gasoline
437,891E2967,40.487771,,electronic,Tension
438,EB9B6512,380.714,Emcee D Unknoen (D Unknown),pop,Yer Overrated so Dont Overreact
439,487057CB,201.0,Rebecca St. James,pop,Alive
440,AE7F6AE6,205.5,Tiësto,dance,The Right Song
441,DB315EFC,9.948906,The Shaking Heads,rock,Road to Happiness
442,31414576,0.0,,pop,
443,8BCB81C,360.881633,TEKNI,techno,Rush
444,F75BBAF7,56.0,Greg White,dance,I Want You
445,74F7008D,311.658,Your Bunny Rot,electronic,Dynasty (feat. Oleg / Deathmade)
446,34A437C3,4.022764724999997,Amanda Jayne,singer,Crazy Bitch
447,30955FB4,2.0,Hayal Köseoğlu,pop,Yalandolan
448,FCE12A9F,20.52029914743113,DEEKAY,dance,It's Not Love
449,EBD094C0,9.0,Pote,dance,Fall
450,29FB03BC,0.0,DePaul University Wind Ensemble,classical,Concerto for Trumpet
451,B3825835,11.0,Pentothal Sodium,metal,They Lie
452,2E39AEFA,1.859,Excite Bike,metal,The Jonas Brothers Are Immortal
453,D47DE2EA,1.973,VMP,dance,Strigoi
454,85C018BD,5.283,David Vendetta/Tara McDonald/Alim Gasimov,house,I'm Your Goddess
455,BD100CB9,0.1,80's Fitness Crew,dance,Maniac
456,184E194D,232.907755,Masoud Sadeghloo & Mehdi Hosseini,world,Dastaye Marizet
457,F20D4408,197.32898,Марина Хлебникова,ruspop,Если после
458,C097A82,488.071825,Hans-Christoph Becker-Foss,classical,Toccata and Fugue in D Minor BWV 565
459,4E60B097,71.42399999999999,Young Fathers,hiphop,Albatross
460,57E441A1,0.1,Sune Martin,soundtrack,Roland Jeep (Intro)
461,666F1AF0,260.92514700000004,,pop,Hypnos
462,A534F54B,1.694805,Jevetta Steele,soundtrack,Calling You
463,9CADBB83,301.87102040816325,Jah Divizion,reggae,Кубана 2000
464,B25AE5B5,83.323,Jose Basso,argentinetango,La Cumparsita
465,A1626282,290.403242,The Davitts,world,Raglan Road
466,7CFCAEF9,2.437,Frankenstein Drag Queens From Planet 13,punk,Kill Miss America
467,7F314046,0.1,,dance,Fringe
468,AAD53FAB,1.814,The Sundays,pop,Summertime
469,F09F3E7C,6.207999999999999,Elise Major,rock,Scars
470,A004F0F2,250.705,Will Vidows And T.J. Irving,new,Overtura Op. 170. El Canto Del Cisne
471,1C485E61,3.3876410000000003,Mada,dance,La Noche
472,7E4ABE72,3.47,Tom Delonge,rock,Circle-Jerk-Pit
473,4C39AD41,161.306122,Сальто назад,rap,Мати казала
474,80ABBFC4,1.158,,rusrap,Потерявший
475,B2EA00DC,0.1,Wild Royal Coast,dance,It's All About Love
476,1863211E,4.013,Altituda,ruspop,Пусть говорят!
477,7C375C09,4.99,Little Betty,rnb,Twistin' School
478,F12E5A41,1.0,Testa Rosa,rock,Bad Wolf
479,915022ED,2.359187388888888,Rockaholixs Buam,pop,Sirtaki
480,774966F7,480.391833,,dance,The Feeling Of Being In This Place
481,67BD28E,1.2212923999999998,Bellaudia,new,Intro
482,A41BCAEC,85.0,$kayle,rusrap,Подожди
483,696AB21F,5.0,David Usher,pop,Jesus Was My Girl
484,4619C37C,0.1,,,
485,F7E8B15,2.699,Svika Pick,pop,אני הולך לאן שאן
486,228500A8,150.418,Until Dawn,metal,Third Knee
487,8C15467F,102.697948,Baked,alternative,Midnight Junkie
488,C005D3CF,2.795971,Connor James Thuotte,pop,Welcome to the Wild
489,C070F368,152.0,Fuhrs Frohling,alternative,Strings
490,5EB0E2CE,171.2065,Ridikulaz,hiphop,Motivated
491,8EF4A3FE,53.476000000000006,Staring out the Sun,rock,Hero
492,3141C89F,29.13,BE QUIET,alternative,Flood
493,D96FAC2E,31.0,Pandrezz,electronic,Foam
494,4A1756A1,27.692421000000003,Fear Of Domination,rock,Modify
495,D90DEA2,1.741868,Billy Strange,jazz,Man from Uncle
496,C852C76E,295.105306,Laura Branigan,pop,Gloria
497,55DF1E0F,158.902857,Danny And The Juniors,disco,At the Hop (Re-Recorded)
498,69F6C889,152.737,Hoxton Whores,dance,Le Voie Le Soleil 2009
499,B3EC3987,6.466481659722249,Sky Empire,metal,The Wind The Sand The Stars
500,2BF79083,12.0,Ryan Hadarah,pop,Crazy
501,8D9CAC26,3.6993126618055454,Team Me,alternative,The All Time High
502,6C81B578,1.273,,,
503,E0186521,161.337799,,hiphop,Graveyard Chamber
504,E43C27F4,365.0,Mark Arrington,world,Primary Reels 113
505,61D39270,0.1,Beautiful Woman,dance,Blu Sky
506,8E2B511,18.003328,Griffin & Flint,pop,Sweater Weather
507,16D951D1,0.1,,classicmetal,
508,56FCC9A3,0.0,C. R. Bobby,world,Yaar Eva Yaak Eva
509,84684242,4.706217,,rock,Great Balls Of Fire
510,AA04F336,237.348571,The Deadly Syndrome,rock,Friends Who Don't Go out at Night
511,AB5064AB,159.9,Chilafapuliska,alternative,Ain't Nobody Here but Us Chickens
512,D1C2F143,265.0,DJ Tokozui,lounge,China Girl
513,9E0A8328,216.0,,hiphop,Since I Left You
514,B15268E,258.0,George Howard,pop,Family Affair
515,77B3D21,0.0,Cualli,electronic,Macrodose
516,26AAEB29,1.886,Ben Esser,electronic,Love You More
517,A34ECA98,226.069,Adekunle Gold,rnb,Sade
518,E5352BC,179.513446,Люля Витрук,ruspop,Я злюсь
519,77394CCE,143.73085579809975,Cool Water Canyon,rock,Cadillac
520,E2455EFF,4.6911258749069225,The Stubby Shillelaghs,folk,1916
521,4BCAD7C5,0.0,Luis DH,alternative,I Feel It in My Bones
522,5F2D18A2,286.040816,The Sound Poets,pop,Joprojām
523,6AD5FB2A,0.1,Q-Factory,soundtrack,Eternal Empire
524,AE45364D,0.0,,,
525,FB18AE49,326.582857,Emile Pandolfi,classical,Fantasie Impromptu Op 66
526,D6A03F1E,34.07676403125,Night Fever Band,pop,Don't Let Me Be Misunterstood
527,2EA271C1,148.065,,dance,Run Wild
528,7D2386C4,201.0,Howe,alternative,Glorious Hay Days
529,D0F6FC4D,483.462,Guilt Machine,rock,Leland Street
530,D8D2DD8E,3.909298675000012,Steve Call,electronic,Altered State
531,A5E57F6A,0.1,Peter Jöback,pop,O helga natt
532,37239A1D,193.776,Velhas Virgens,rock,Meus Problemas Com a Bebida
533,2C1126ED,184.973042,Raving George,dance,You Are Mine
534,96CE4A6E,0.0,Thomas Stenström,pop,När allting faller
535,F6F3C68A,0.0,Young Flamma,hiphop,Geek'd
536,641C9E80,424.124082,Onething,religious,All Is for Your Glory
537,A5E0D927,1.864,American Awesome Alliance,metal,Ovary Acting
538,"2ABCF7B8,22.689617000000002,Troubadors of Spain,world,""Fiesta Medley - El Gato Montes / Espana Cani / En """"Er"""" Mundo""",,,,
539,49885788,2.482,,electronic,Move Your Soul
540,443B73E4,11.0,Miner,folk,Paper Moon
541,AE2FC538,0.0,Minimal Techno Tribe,electronic,Journey Planner
542,E30D6B2A,237.818776,Cornelius,electronic,Tone Twilight Zone
543,292F715C,0.0,Gorge & Homm,dance,Black Coffee
544,7D8DDA71,1.7118919999999995,Kevin McCall,rnb,Naked
545,75CD225A,1.5619999999999998,Reno Bo,folk,Smile Across the Universe
546,D3A46A97,6.6608363891771685,Sinan Hoxha,world,Gili Gili
547,69D17422,7.406000000000001,Skyweep,electronic,Need To Feel Loved
548,DBD0190A,8.0,The Gondoliers,pop,'o sole mio
549,548D4388,15.0,Unkle Matt & the Shitbirdz,latin,Dozer
550,DF38CC5D,1.0,Kampor,rusrap,Так интересно
551,14FF135A,4.296,Fabulous Chancellors,rock,Diamond in the Sky
552,BA215F75,12.467,,hiphop,
553,DE342A1,218.749375,Karaoke Universe,miscellaneous,I Dont Care[In The Style Of Fall Out Boy]
554,679628B,228.388571,Carel Kraayenhof,new,La commozione del addio
555,970B76DC,199.0,,electronic,Wonderland
556,DB5A90DE,421.799184,,electronic,Mantra
557,B509B213,39.6547087079318,Zara Coz,pop,I'm an Albatross
558,D754B86C,212.0,,dance,Hollywood
559,B891CE04,1.0,evokids,children,Pussy Cat Pussy Cat
560,AA493D12,11.007,Farida,urban,Friends
561,2A917C77,2.0,Karmate,world,Kara Duman
562,B7F86C5B,367.438367,Twilight Ophera,metal,Queen of the Night [Darkness is Thy Kingdom Part II]
563,1B6C0429,37.877542,,rusrap,Клетчатое интро
564,ACDD47DD,3.0,,dance,Time
565,A38B5021,263.082,Midnight Romeo,pop,Lightning Hands
566,26C25CEB,9.279,Yung Trae,hiphop,3:57
567,F5E23776,142.334,Tris Day,pop,Bones
568,6325607A,195.94,БигБэта,ruspop,Девушка сильная
569,F0384FCD,22.45951224999999,Tomago4e,rusrock,День сурка
570,FE5FD2A,0.1,Beth Lee & the Breakups,rock,Keep Your Mouth Shut
571,C7F5A17E,2.418412,The Five Royales,jazz,I Like It Like That
572,C83683D2,2.0,Bird Radio,folk,All That's Past / Winter
573,DB5A90DE,240.143675,Marw3ll,dance,Oh
574,B792C958,1.197,Stephen Rhodes,ambient,Calm spirit/Ruhiger Geist
575,2FD78AE3,145.40404438055555,Egberto Gismonti,jazz,Frevo
576,993BF6CD,212.601,Brodinski,electronic,Bury Me
577,7437D364,321.567325,,local,Всевышний программист
578,E2E1AF89,3.935749,Pavel Nunez,latin,Quedate
579,E8948EE0,0.1,Pearlene,rock,Burying Ground
580,6D04268A,315.846531,Shakatak,jazz,You Never Know
581,6B27C9E,0.0,Klim,folk,Summer Wind
582,942EE84F,75.49600000000001,Ананда,ambient,Релаксация через глубокое дыхание
583,F1014BD5,202.13551,Emanuel Borok Cullan Bryant,classical,Love's Sorrow
584,94B434BA,0.0,Ленар Деллерт,metal,Сквозь омут сознания
585,C12166C,1.6880000000000002,Harald Kloser,soundtrack,Arrest Them
586,5DEEFA8F,229.064,Third ≡ Party,progressive,Free
587,ACC97660,0.0,Kimeray Wells,hiphop,10 Freaky Girls
588,2D8B2447,331.08,Giannis Kopalas,world,Toysman etrigilistane
589,3C5C2D18,0.0,Hans Zimmer,film,Palm Tree Escape
590,FD43C78,0.0,Audiocrush,indie,Space Before The Question Mark
591,56A92D48,0.0,O Holy Night Cello,other,Oh Holy Night Cello
592,A8E74382,14.0,Pale Saints,alternative,Kinky Love
593,C7AD2978,15.053,Paranoid Social Club,rock,Soul Demolition
594,4611E13E,2.0,Justyna Steczkowska,pop,To Moj Czas
595,E9CAD7F0,248.659592,Raury,indie,God's Whisper
596,FAB36AD7,0.1,Zach Hill,alternative,Face Tat
597,BBA70B92,4.32,Red Wanting Blue,rock,Running of the Bulls
598,5BA801CE,181.0,Bastille,alternative,Pompeii
599,E222CB7B,184.0,Brunelle,dance,Let Me Love You
600,C8D461C2,190.195862,Toyohiko Satoh,classical,Cleopatre Amante - Double
601,C2F74442,0.1,Erin Durant,pop,Kind Woman
602,3420F04,233.247,The Rat Pack Lounge Ensemble,jazz,One For My Baby (as made famous by The Crooner)
603,A659F6C7,91.227,BABI JOKA,hiphop,Rng
604,A6C77D9A,0.1,T. Walker,dance,Set Me Free (feat. Melissa B.)
605,15D94C1A,2.018,The Kisscats,world,Let’s Twist Again
606,D69FC289,0.1,Drink Hunters,punk,Celtic Punks
607,5F80B8C0,1.131,Everything or Nothing,pop,Seventeen
608,D7D9918E,223.91,Rossy,pop,If I Was King
609,BEDE5D78,3.892,Peter Nashel,soundtrack,Marco Trains / Hundred Eyes Fights
610,ADC6C8C,222.66775,Dragoslav Pavle Aksentijević,classical,Gospodnja Milost Traje Do Veka (14. Vek)
611,1FA774B7,212.37,Cais Sodré Funk Connection,funk,Do the Math
612,22F6A2C4,0.1,,,
613,7CF3A96E,0.0,Craig Lowe,electronic,Home
614,3B4E13C,292.0,Arabic DJ 2013 Hla (10),electronic,Sabri Aleel
615,47F336C0,0.1,,rusrap,Токалочка
616,41779B84,127.976,Paul Winter & The Earth Band,new,First Oasis
617,494CBFF9,0.0,Mmska,hiphop,Понедельник
618,645A849E,21.338,Barbara McNair,rnb,Baby A Go-Go
619,EB60C301,222.61551,Barn Burner,metal,Holy Smokes
620,735A5DD9,3.345,The Shoghaken Ensemble,world,Shorora (Sheram)
621,28D1836C,108.639,Balkan Beat Box,folk,Kum Kum
622,D401FE9D,19.624450894444443,Kill The Giants,hiphop,Die Fledermaus
623,DDEC8E93,377.782833,Laydee Jane,dance,Lights
624,68BB43D0,0.0,,electronic,The Future (Riviera)
625,2A2EE62E,2.53372024240178,The Ruling Party,rock,No Place To Hide
626,1ADA0DE,4.777,'68,rock,Death Is a Lottery
627,67363E1E,38.0,Ibiza Music United,dance,Show Me Love
628,FF7AEFB4,4.381,,jazz,
629,B422BEEA,45.148,Bagg Street Klezmer Band,world,Odessa Bulgars
630,AD945FB5,0.1,Joy-Lab,electronic,Freedom
631,B1B944E,138.79,John Kramer,classical,Meditation No. 1
632,38D184E,217.036,Eran James,pop,Let Love Rule
633,9DA33C63,306.455,Satori,dance,Shoeless
634,4346BDDD,5.183,Analise,pop,I Love You
635,15A96CB7,1.895,A. Myrén,electronic,Gepard Sprint
636,43A5F00A,88.911,Lin C,dance,Animals (Like An Animal)
637,BED49516,263.00081600000004,Enter The Haggis,folk,Lancaster Gate
638,9F4B0F9B,10.156,Genesis,pop,Love U for U
639,143F26E,0.1,Carla Nova,dance,Les miss aux shoopachoop
640,AC5188F7,2.889,Sharon Lewis,blues,Don't Play That Song
641,138D30A7,0.1,KLYMVX,dance,Siento
642,C1B7B80A,218.04,Efisio Cross,classical,Prince of Nature
643,671E8778,3.0,Yeshua Band,religious,Bhajan
644,2DB96F4,64.07835,АЛ-90,dance,Forefeeling
645,152BB9F9,3.712831043749997,The Sugarhill Gang,rap,My Little Playmate
646,CDDC20DD,176.333,,pop,
647,B9E6B769,0.1,AwareNess,psychedelic,Enigma
648,261D29D,197.0,Tito Puccio,pop,Amada Mia Amore Mio
649,F1EE088A,1.046,Masters Of Hardcore,electronic,Merry Chrsitmas (Part 2)
650,29296BE8,0.1,Chon,rock,Suda
651,5E8B5D07,0.0,Амет,pop,Цап-царап
652,87597C4F,427.128125,,dance,Spite
653,B534A430,3.891,D.I.T.C.,hiphop,Fat Joe Speaks
654,98D43D40,1.724,Re-Flex,pop,The Politics Of Dancing
655,17CC907F,1.843,Michael Compton,rock,A Bad Dream
656,1854D019,10.959818594104313,Siena Root,rock,Outlander
657,607F0909,164.675918,Hannah Wicklund & The Steppin Stones,rock,Bomb Through the Breeze
658,6E27CB82,4.707276,100 Hits,rock,O Death
659,A83942DB,2.0,Hattie Murdoch,dubstep,Secret War
660,4E261D8B,1.689,Acoustic Moods Ensemble,pop,The Sound of Silence
661,4BD9EDCC,2.832829301303861,The Mins,alternative,Dispossess
662,9284E154,1.101,GOT Project,soundtrack,Game of Thrones (Strings Version)
663,E12F7580,0.0,Danny Hay,dance,Dreamer
664,79A29A32,4.99428929188384,Natalie Gang,pop,Try Everything
665,DEEC8E45,214.073458,Sean Bradford,dance,Colorblind
666,4F3CDD0D,52.734041000000005,Digitalo,indie,Shining
667,BB8802D4,6.193803,Chillaxonic,jazz,Ineffable
668,A3504F99,0.1,,,
669,FE76AC63,0.1,,,
670,B12BA155,6.313950676056336,The Trying,electronic,I'm Infected
671,1832A4FD,464.0,Andrey dubovitskiy,dance,Chernika
672,8BF0BD43,127.905965,Pe:te,electronic,Rapture
673,7BB4EDF9,2.0,,dance,Good Vibes
674,3A1DD3EA,1.804,Tony Allen & Wanderers,rnb,If Love Was Money
675,71D958F0,7.964995744097222,Michael Daniel and the Absidy Community Incidentally Detrimental Philharmonic Orchestra and Pontificators,classical,The Russian Slave Girl
676,84AB4466,20.504,Elton John,rock,Cottonfields
677,B3D1A79A,4.431019999999999,Colin Blakey & the Clan,folk,Achmelvich Bay
678,FB1E62D2,33.500314,Sacha Korn,metal,Wie Lange Noch?
679,CB463ADF,4.731,Lucia Altieri,pop,Ne me quitte pas
680,958F45CA,63.146,Slovak Radio Symphony Orchestra Bratislava,classical,Symphony No. 1 in E flat major op. 2: III. Adagio
681,AADB7032,0.003508,Freddy Martin & His Orchestra,jazz,Just a Fair Weather Friend
682,C7246445,0.0,Ppomo Asmr,spoken,Ppomo Asmr Brain Eating
683,3DF97D7A,8.349,Ideal Zero,rock,Let It Out
684,A2B3C7C2,0.1,Decrepit Birth,extrememetal,Sea of Memories
685,448DE82B,179.0,Aylin Coşkun,pop,Sinsirella
686,6184DEAD,22.642357,Stan Walker,pop,Tennessee Whiskey
687,3372F25E,0.970185,Concertino Accordion Band,classical,Romanian Folk Dances Sz. 56: V. Poarga romaneasca. Allegro & VI. Maruntel. Allegro
688,D7E01A48,0.0,Ruth Lorenzo,pop,Love Is Dead
689,E170744D,2.585,Tomaz Lima,spiritual,Radha Krishna
690,EE1232BC,9.0,Empresarios,electronic,Cumbia Salvaje
691,C9EB5C9B,9.64594901527778,Sezam,world,Sviraj Sviraj Sezame
692,CF3006B8,370.024458,,dance,Breathe into You
693,6439A9AF,0.1,RLC Music,electronic,Disturbed
694,44C887AA,155.0,,hiphop,2000
695,1CA5960A,4.4187949222222285,Cloudy Joint,hiphop,Rap
696,9180A14E,252.749,,ruspop,Где кончается ночь
697,CD09690E,222.197551,GMA BAM,hiphop,Get Money
698,7A78A22A,4.214,Tino Rosario,easy,Papito
699,E367E376,0.0,The Chromatic,psychedelic,Darkside
700,B234F0C,1.132,Midnight Commander,pop,Megahit 3000
701,DDA1B99A,8.830331290591156,Steve Hillman,rock,Accumulator
702,CBBBED7B,16.132,,pop,Bei Mir Bist Du Schön
703,7A121D19,199.482,Girlschool,rock,Watch Your Step
704,95ACCC8A,29.470008,Shawn Storm,dancehall,Like a Holiday
705,3896B4BD,2.555976866,Zeus,trance,Arctic Sunset
706,19364318,210.07,Blindspott,rock,Yours Truly
707,AD9C0B8,368.457,Tim Duryee,folk,451
708,704DAF10,0.0,Daniz,hiphop,Ready 4 War
709,784F02CD,759.875918,The Blues Project,rock,Dakota Recollection
710,85D09EDA,0.1,Reece,rock,Lost in Translation
711,8FF63D24,331.049792,,dance,You & Me
712,228BE6FD,92.995918,Esham,rap,50 Cent
713,77B32489,1.474,Arsalan Ali,world,Sharabi
714,55938345,0.710385,SiM,rock,Fallen Idols
715,5E544BF2,0.1,Grizzly Man,dance,Maybe
716,893E1E4D,387.134,Supertramp,rock,Even In The Quietest Moments
717,F92222D4,13.300999999999998,M.A.R.GO!,ruspop,Стану ветром
718,944C45FF,0.0,Yuki Kurashima,classical,Etude Op. 10-12
719,FEC4EEFE,8.24,T-Power Vs. MK Ultra,electronic,Mutant Jazz
720,1CC25238,0.1,Relaxing Instrumental Music,new,If
721,B1A0D8DD,129.044898,Johnny Depp,french,Ballade De Melody Nelson
722,498FC5B5,238.049,Trevor Guthrie,pop,Soundwave
723,E9F44B9B,9.85,DVNK,ruspop,До утра
724,9795FFE1,0.1,Сеня Андронов,ruspop,Все твои друзья
725,EDE553C0,220.009,Eilis Kennedy,world,Nead na Lachan
726,4823B951,1.101,Юрий Башмет,classical,Erlkönig D. 328
727,AABFA3FE,96.003,Kartellen,hiphop,Dominobrickor
728,AE752A6A,433.031833,Yasny,electronic,Sand
729,32C3D52,438.0,Copy Paste Soul,electronic,Like This
730,E731E2CE,0.0,Ali,world,Roses Dream
731,DBDCFE29,223.0,Montana Trax,hiphop,Fuckdatt
732,9DF32C3E,191.71265,Marcel Feijoo et son Orchestre,pop,S. V. P.
733,B0C95CAA,217.129,Marco mellino,inspiritual,Incontrare te
734,A32B38E8,0.0,Иньва,world,Красно солнышко
735,C58322FE,0.0,NOVA,ruspop,В области сердца
736,A3D9F333,1.204092,GEN MIKAYA,reggae,Kiss Me Back
737,5F9F9A06,7.454,Meco,disco,Star Wars Theme/Cantina Band
738,1E8B6C62,4.281000000000001,Madness,electronic,Gold Coast
739,8E459647,110.0,Ulaş,electronic,Light on the Horizon
740,2011256F,2.002784,,dance,Downfall
741,77E4448C,2.014,,,
742,B234F0C,2.792,D of Trinity Garden Cartel,rap,What’s Up People
743,A975C40,6.308336215999999,86,hiphop,BeatBox
744,F515DA6,2.208895666666666,,rusrap,Стабильность
745,5BF10E0C,42.387,Илдар Ахметов,tatar,Хэерлегэ микэн
746,6D98DC7C,108.239,Mafia K'1 Fry,hiphop,On débarque
747,34CD9681,5.322,Bert Sommer,pop,I'm Alone
748,DF8BD5BD,4.539,,blues,
749,EBA1F998,0.1,,,
750,F3D97F50,297.235351,Japanimal,electronic,Fairy Tail Theme
751,EB9B6512,125.503,Wesley Sinks,rock,Life Unknown
752,4326B014,291.965667,Antoine Silverman,jazz,Come Rain Or Come Shine
753,C4D23842,0.913915,Капитанский ром,rusrock,Таверна
754,628BCA55,1.824,Loud Hill,,So Phat
755,A2884D1D,134.776,Buju Banton,reggae,Burn Baby Burn
756,9054ADBE,0.8214299999999999,The Dumplings,alternative,Mewy
757,26ECAEF4,0.1,Ани Лорак,ruspop,Пламя
758,CA3C2124,185.0,,electronic,California Girls (NoMBe vs. Sonny Alven)
759,544174D,3.0,William Ekh,pop,Diamonds
760,68D4C48C,638.0,Værket,rock,Young Again
761,E2617005,71.418776,Upon A Burning Body,metal,Showtime
762,43A1A4EA,547.0,Krishna Mudru,ambient,Ashtanga
763,B0E6C865,4.0,Luca Fioretti,pop,One Week to Love You
764,C8781E34,0.1,Magrudergrind,hardcore,Imperium in Imperio
765,79D87051,128.287347,Constantin Chekerliski/Boris Christoff/Todor Todorov/Julia Wiener/Reni Penkova/Sofia National Opera Chorus/Sofia National Opera Orchestra/Jerzy Semkow,classical,ACT I -Scene 1: Goi! Slava slava Volodimiru! (Chorus/Skula/Eroshka)
766,36632410,221.126531,Ermakov,ruspop,Особенный
767,D14D7D4,9.191,Conflict801,hiphop,Unholy / All Out
768,A516D0DF,0.1,,,
769,C1A684BA,1.501,Robert Redweik,pop,Herz auf Halbmast
770,200E0E4E,0.1,Tatiana Malafaia,world,Alcançar Teu Coração (Playback)
771,89FDE661,83.0,Aaron Shirk,electronic,Falling Stars
772,A3FEDE5D,399.464458,T-Love,alternative,Downtempo 08
773,6692E5D4,320.226,Paradiso & Rasamayi,world,Love: Crystal Singing Bowls
774,8C1D3679,240.0,Artspace,dance,Living My Days
775,A54E7D9C,1.0,Heiss und Eis,pop,Deep House
776,5E595CB0,0.1,Drake White,country,Happy Place
777,FBA6F91B,116.0,Isa,rusrap,Я не obladaet
